gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,firstPick,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,damagetotowers,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
ESPORTSTMNT03/1826014,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1826014?gameHash=f90156b4e398b6ce,LEC,2021,Spring,1,2021-04-10 15:55:45,2.0,11.06,7,Red,jng,Jankos,oe:player:a2f6e754fc2b358f7786f52decb4274,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,0.0,Nocturne,Tristana,Rell,Udyr,Lillia,Fiddlesticks,,,,,,1940,0,0,3,5,9,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2784,0.6804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5600.0,173.1959,0.11976,857.0103,474.6495,0.0,24.0,0.7423,11.0,0.3402,8.0,59.0,1.8247,9012,4779.0,147.8041,0.159746,9000.0,,,184.0,21.0,163.0,121.0,5.0,5.6907,3011.0,3395.0,66.0,3634.0,4122.0,78.0,-623.0,-727.0,-12.0,0.0,0.0,0.0,1.0,0.0,0.0,4760.0,5718.0,103.0,5209.0,6473.0,118.0,-449.0,-755.0,-15.0,0.0,2.0,0.0,1.0,0.0,0.0,6190.0,7504.0,133.0,7452.0,9063.0,147.0,-1262.0,-1559.0,-14.0,0.0,3.0,2.0,3.0,2.0,1.0,7426.0,9354.0,156.0,9655.0,11548.0,187.0,-2229.0,-2194.0,-31.0,0.0,4.0,2.0,4.0,3.0,1.0
ESPORTSTMNT03/1826014,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1826014?gameHash=f90156b4e398b6ce,LEC,2021,Spring,1,2021-04-10 15:55:45,2.0,11.06,8,Red,mid,Caps,oe:player:55dd587cdc4a278be6a5c37f9e539de,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,0.0,Twisted Fate,Tristana,Rell,Udyr,Lillia,Fiddlesticks,,,,,,1940,0,2,3,6,9,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2784,0.6804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13272.0,410.4742,0.283832,573.6804,335.3196,963.0,11.0,0.3402,7.0,0.2165,2.0,34.0,1.0515,11797,7564.0,233.9381,0.252843,11100.0,,,242.0,226.0,16.0,16.0,0.0,7.4845,3538.0,4632.0,86.0,3542.0,4859.0,102.0,-4.0,-227.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,6010.0,7166.0,137.0,6389.0,8376.0,176.0,-379.0,-1210.0,-39.0,1.0,1.0,0.0,0.0,0.0,0.0,8186.0,9326.0,172.0,8875.0,11446.0,234.0,-689.0,-2120.0,-62.0,2.0,3.0,1.0,0.0,2.0,0.0,9637.0,11274.0,203.0,10642.0,13949.0,281.0,-1005.0,-2675.0,-78.0,2.0,4.0,2.0,0.0,4.0,1.0
ESPORTSTMNT03/1826014,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1826014?gameHash=f90156b4e398b6ce,LEC,2021,Spring,1,2021-04-10 15:55:45,2.0,11.06,9,Red,bot,Rekkles,oe:player:d8362fe0d38ca0e70953ed957deaa00,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,0.0,Jhin,Tristana,Rell,Udyr,Lillia,Fiddlesticks,,,,,,1940,0,6,0,3,9,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2784,0.6804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,12952.0,400.5773,0.276989,236.9691,118.3608,2141.0,16.0,0.4948,11.0,0.3402,6.0,50.0,1.5464,14163,9930.0,307.1134,0.331934,13700.0,,,307.0,299.0,8.0,4.0,0.0,9.4948,3284.0,3567.0,89.0,3445.0,2917.0,80.0,-161.0,650.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5856.0,5895.0,135.0,4903.0,4952.0,122.0,953.0,943.0,13.0,2.0,1.0,0.0,0.0,0.0,1.0,7946.0,8514.0,181.0,8298.0,8060.0,178.0,-352.0,454.0,3.0,3.0,3.0,0.0,3.0,1.0,1.0,10461.0,10675.0,229.0,11038.0,10690.0,247.0,-577.0,-15.0,-18.0,4.0,3.0,0.0,4.0,2.0,1.0
ESPORTSTMNT03/1826014,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1826014?gameHash=f90156b4e398b6ce,LEC,2021,Spring,1,2021-04-10 15:55:45,2.0,11.06,10,Red,sup,Mikyx,oe:player:9d5052e9f9f4a63835f738441a3b1f6,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,0.0,Blitzcrank,Tristana,Rell,Udyr,Lillia,Fiddlesticks,,,,,,1940,0,1,4,6,9,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2784,0.6804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5112.0,158.1031,0.109324,507.8351,297.2784,611.0,67.0,2.0722,14.0,0.433,24.0,98.0,3.0309,6943,2710.0,83.8144,0.0905833,6900.0,,,34.0,34.0,0.0,0.0,0.0,1.0515,2116.0,2579.0,16.0,2215.0,2104.0,13.0,-99.0,475.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3391.0,3326.0,21.0,3119.0,3024.0,19.0,272.0,302.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,4849.0,4957.0,26.0,4251.0,4329.0,23.0,598.0,628.0,3.0,1.0,4.0,1.0,0.0,2.0,3.0,5711.0,6219.0,30.0,5310.0,5513.0,24.0,401.0,706.0,6.0,1.0,5.0,2.0,0.0,4.0,3.0
ESPORTSTMNT03/1826014,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1826014?gameHash=f90156b4e398b6ce,LEC,2021,Spring,1,2021-04-10 15:55:45,2.0,11.06,100,Blue,team,,,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,1.0,,Senna,Seraphine,Hecarim,Orianna,Syndra,Lucian,Thresh,Jinx,Nidalee,Renekton,1940,1,13,9,30,13,9,2.0,0.0,0.0,0.0,1.0,,,,0.4021,0.6804,1.0,3.0,2.0,,,2.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,,,1.0,8.0,1.0,1.0,1.0,,,1.0,0.0,52422.0,1621.299,,2555.9072,1965.2474,21725.0,97.0,3.0,58.0,1.7938,31.0,264.0,8.1649,60012,38846.0,1201.4227,,53375.0,0.070303,2.07,,867.0,299.0,182.0,44.0,36.0619,16163.0,18649.0,353.0,14965.0,18785.0,339.0,1198.0,-136.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,25011.0,30611.0,564.0,24463.0,28883.0,519.0,548.0,1728.0,45.0,1.0,1.0,3.0,3.0,6.0,1.0,36347.0,42848.0,745.0,32983.0,39215.0,668.0,3364.0,3633.0,77.0,6.0,11.0,6.0,6.0,14.0,6.0,45551.0,53837.0,935.0,40588.0,48684.0,814.0,4963.0,5153.0,121.0,8.0,18.0,7.0,7.0,17.0,8.0
ESPORTSTMNT03/1826014,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1826014?gameHash=f90156b4e398b6ce,LEC,2021,Spring,1,2021-04-10 15:55:45,2.0,11.06,200,Red,team,,,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,0.0,,Tristana,Rell,Udyr,Lillia,Fiddlesticks,Karma,Nocturne,Blitzcrank,Jhin,Twisted Fate,1940,0,9,13,22,9,13,1.0,0.0,0.0,0.0,0.0,,,,0.2784,0.6804,0.0,2.0,3.0,,,1.0,0.0,1.0,0.0,,,,0.0,0.0,1.0,1.0,0.0,,,0.0,0.0,0.0,,,0.0,1.0,8.0,0.0,0.0,,,0.0,1.0,46760.0,1446.1856,,2529.5876,1618.5155,3831.0,133.0,4.1134,47.0,1.4536,44.0,266.0,8.2268,51081,29915.0,925.2062,,49750.0,-0.070303,-2.07,,805.0,191.0,145.0,5.0,30.8041,14965.0,18785.0,339.0,16163.0,18649.0,353.0,-1198.0,136.0,-14.0,0.0,0.0,1.0,1.0,1.0,0.0,24463.0,28883.0,519.0,25011.0,30611.0,564.0,-548.0,-1728.0,-45.0,3.0,6.0,1.0,1.0,1.0,3.0,32983.0,39215.0,668.0,36347.0,42848.0,745.0,-3364.0,-3633.0,-77.0,6.0,14.0,6.0,6.0,11.0,6.0,40588.0,48684.0,814.0,45551.0,53837.0,935.0,-4963.0,-5153.0,-121.0,7.0,17.0,8.0,8.0,18.0,7.0
ESPORTSTMNT03/1826017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1826017?gameHash=e1102229a6ffe4e2,LEC,2021,Spring,1,2021-04-10 16:55:46,3.0,11.06,1,Blue,top,Wunder,oe:player:d11068c782573b34be81beb5a4eeb12,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,1.0,Gnar,Jinx,Hecarim,Thresh,Kalista,Kai'Sa,,,,,,1746,0,0,4,1,5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1718,0.9622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,8891.0,305.5326,0.228414,678.3162,567.1821,2247.0,12.0,0.4124,5.0,0.1718,4.0,24.0,0.8247,9492,5655.0,194.3299,0.20919,9650.0,,,230.0,219.0,11.0,4.0,0.0,7.9038,3037.0,4467.0,77.0,3105.0,4741.0,80.0,-68.0,-274.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,4681.0,7120.0,126.0,4784.0,7608.0,128.0,-103.0,-488.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,6549.0,9160.0,166.0,6665.0,10168.0,160.0,-116.0,-1008.0,6.0,0.0,0.0,2.0,0.0,4.0,1.0,8410.0,11915.0,213.0,8787.0,13257.0,220.0,-377.0,-1342.0,-7.0,0.0,1.0,3.0,0.0,5.0,1.0
ESPORTSTMNT03/1826017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1826017?gameHash=e1102229a6ffe4e2,LEC,2021,Spring,1,2021-04-10 16:55:46,3.0,11.06,2,Blue,jng,Jankos,oe:player:a2f6e754fc2b358f7786f52decb4274,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,1.0,Udyr,Jinx,Hecarim,Thresh,Kalista,Kai'Sa,,,,,,1746,0,2,3,1,5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1718,0.9622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5790.0,198.9691,0.148748,836.2543,734.7423,0.0,9.0,0.3093,12.0,0.4124,8.0,43.0,1.4777,8953,5116.0,175.8076,0.189249,8300.0,,,183.0,17.0,166.0,103.0,19.0,6.2887,3196.0,3728.0,61.0,3729.0,3435.0,68.0,-533.0,293.0,-7.0,1.0,0.0,0.0,2.0,0.0,0.0,4722.0,5684.0,99.0,5232.0,5383.0,106.0,-510.0,301.0,-7.0,1.0,0.0,0.0,2.0,0.0,0.0,6564.0,8170.0,133.0,7146.0,8148.0,142.0,-582.0,22.0,-9.0,2.0,0.0,0.0,3.0,2.0,0.0,8029.0,9905.0,168.0,8659.0,10512.0,173.0,-630.0,-607.0,-5.0,2.0,0.0,0.0,3.0,3.0,0.0
ESPORTSTMNT03/1826017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1826017?gameHash=e1102229a6ffe4e2,LEC,2021,Spring,1,2021-04-10 16:55:46,3.0,11.06,3,Blue,mid,Caps,oe:player:55dd587cdc4a278be6a5c37f9e539de,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,1.0,Syndra,Jinx,Hecarim,Thresh,Kalista,Kai'Sa,,,,,,1746,0,1,6,2,5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1718,0.9622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8462.0,290.7904,0.217392,521.5464,256.6323,1212.0,10.0,0.3436,2.0,0.0687,4.0,29.0,0.9966,10558,6721.0,230.9622,0.248626,9930.0,,,247.0,231.0,16.0,15.0,0.0,8.488,3246.0,4628.0,90.0,3270.0,4697.0,83.0,-24.0,-69.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,5243.0,7498.0,144.0,5438.0,8138.0,148.0,-195.0,-640.0,-4.0,0.0,0.0,1.0,0.0,1.0,1.0,7199.0,10243.0,190.0,8294.0,11447.0,200.0,-1095.0,-1204.0,-10.0,0.0,1.0,3.0,2.0,3.0,1.0,8905.0,12367.0,234.0,10451.0,13681.0,234.0,-1546.0,-1314.0,0.0,0.0,2.0,3.0,4.0,3.0,1.0
ESPORTSTMNT03/1826017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1826017?gameHash=e1102229a6ffe4e2,LEC,2021,Spring,1,2021-04-10 16:55:46,3.0,11.06,4,Blue,bot,Rekkles,oe:player:d8362fe0d38ca0e70953ed957deaa00,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,1.0,Jhin,Jinx,Hecarim,Thresh,Kalista,Kai'Sa,,,,,,1746,0,1,2,2,5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1718,0.9622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10125.0,347.9381,0.260116,402.0275,195.8076,385.0,11.0,0.378,4.0,0.1375,4.0,25.0,0.8591,10808,6971.0,239.5533,0.257875,10425.0,,,266.0,258.0,8.0,8.0,0.0,9.1409,3277.0,2939.0,73.0,3612.0,3392.0,85.0,-335.0,-453.0,-12.0,1.0,0.0,0.0,1.0,1.0,1.0,5263.0,5579.0,134.0,5523.0,5753.0,140.0,-260.0,-174.0,-6.0,1.0,0.0,0.0,1.0,1.0,1.0,7402.0,7639.0,185.0,8319.0,8358.0,195.0,-917.0,-719.0,-10.0,1.0,0.0,0.0,3.0,3.0,1.0,9408.0,9776.0,236.0,10336.0,10408.0,243.0,-928.0,-632.0,-7.0,1.0,1.0,0.0,3.0,5.0,1.0
ESPORTSTMNT03/1826017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1826017?gameHash=e1102229a6ffe4e2,LEC,2021,Spring,1,2021-04-10 16:55:46,3.0,11.06,5,Blue,sup,Mikyx,oe:player:9d5052e9f9f4a63835f738441a3b1f6,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,1.0,Gragas,Jinx,Hecarim,Thresh,Kalista,Kai'Sa,,,,,,1746,0,1,8,1,5,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1718,0.9622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5657.0,194.3986,0.145331,648.7285,647.8694,299.0,41.0,1.4089,13.0,0.4467,17.0,83.0,2.8522,6407,2570.0,88.3162,0.0950605,6425.0,,,41.0,41.0,0.0,0.0,0.0,1.4089,2131.0,2417.0,16.0,2103.0,2121.0,12.0,28.0,296.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,3269.0,3459.0,26.0,2972.0,2926.0,17.0,297.0,533.0,9.0,0.0,1.0,2.0,0.0,1.0,0.0,4571.0,4635.0,34.0,4572.0,5067.0,25.0,-1.0,-432.0,9.0,0.0,1.0,4.0,1.0,4.0,0.0,5830.0,6534.0,41.0,5592.0,6246.0,26.0,238.0,288.0,15.0,1.0,1.0,5.0,1.0,5.0,1.0
ESPORTSTMNT03/1826017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1826017?gameHash=e1102229a6ffe4e2,LEC,2021,Spring,1,2021-04-10 16:55:46,3.0,11.06,6,Red,top,Odoamne,oe:player:2b819506567c258f6fffdd4ec78ca0c,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,0.0,Nocturne,Seraphine,Senna,Tristana,Alistar,Nautilus,,,,,,1746,1,2,1,10,23,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7904,0.9622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,11736.0,403.299,0.184123,815.4983,604.9485,6071.0,11.0,0.378,3.0,0.1031,3.0,23.0,0.7904,11705,7868.0,270.378,0.201491,11525.0,,,253.0,241.0,12.0,4.0,0.0,8.6942,3105.0,4741.0,80.0,3037.0,4467.0,77.0,68.0,274.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4784.0,7608.0,128.0,4681.0,7120.0,126.0,103.0,488.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6665.0,10168.0,160.0,6549.0,9160.0,166.0,116.0,1008.0,-6.0,0.0,4.0,1.0,0.0,0.0,2.0,8787.0,13257.0,220.0,8410.0,11915.0,213.0,377.0,1342.0,7.0,0.0,5.0,1.0,0.0,1.0,3.0
ESPORTSTMNT03/1826017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1826017?gameHash=e1102229a6ffe4e2,LEC,2021,Spring,1,2021-04-10 16:55:46,3.0,11.06,7,Red,jng,Inspired,oe:player:a8307167f3a1c933295bb9e3d43700e,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,0.0,Lillia,Seraphine,Senna,Tristana,Alistar,Nautilus,,,,,,1746,1,6,0,8,23,5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7904,0.9622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15481.0,531.9931,0.242877,923.5739,486.1512,303.0,9.0,0.3093,7.0,0.2405,7.0,34.0,1.1684,11608,7771.0,267.0447,0.199006,8875.0,,,195.0,25.0,170.0,101.0,32.0,6.701,3729.0,3435.0,68.0,3196.0,3728.0,61.0,533.0,-293.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,5232.0,5383.0,106.0,4722.0,5684.0,99.0,510.0,-301.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,7146.0,8148.0,142.0,6564.0,8170.0,133.0,582.0,-22.0,9.0,3.0,2.0,0.0,2.0,0.0,0.0,8659.0,10512.0,173.0,8029.0,9905.0,168.0,630.0,607.0,5.0,3.0,3.0,0.0,2.0,0.0,0.0
ESPORTSTMNT03/1826017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1826017?gameHash=e1102229a6ffe4e2,LEC,2021,Spring,1,2021-04-10 16:55:46,3.0,11.06,8,Red,mid,Larssen,oe:player:d3f8c554a302aebd5d2bae668ae197e,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,0.0,Lucian,Seraphine,Senna,Tristana,Alistar,Nautilus,,,,,,1746,1,6,2,9,23,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7904,0.9622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13903.0,477.7663,0.21812,335.4983,178.11,3320.0,12.0,0.4124,15.0,0.5155,3.0,39.0,1.3402,13327,9490.0,326.1168,0.24303,12575.0,,,256.0,240.0,16.0,16.0,0.0,8.7973,3270.0,4697.0,83.0,3246.0,4628.0,90.0,24.0,69.0,-7.0,0.0,1.0,1.0,0.0,0.0,1.0,5438.0,8138.0,148.0,5243.0,7498.0,144.0,195.0,640.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,8294.0,11447.0,200.0,7199.0,10243.0,190.0,1095.0,1204.0,10.0,2.0,3.0,1.0,0.0,1.0,3.0,10451.0,13681.0,234.0,8905.0,12367.0,234.0,1546.0,1314.0,0.0,4.0,3.0,1.0,0.0,2.0,3.0
ESPORTSTMNT03/1826017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1826017?gameHash=e1102229a6ffe4e2,LEC,2021,Spring,1,2021-04-10 16:55:46,3.0,11.06,9,Red,bot,Hans Sama,oe:player:c62a5235ad6bc113a1e64eb0e9aa8c8,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,0.0,Ashe,Seraphine,Senna,Tristana,Alistar,Nautilus,,,,,,1746,1,6,1,9,23,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7904,0.9622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15983.0,549.244,0.250753,283.7457,133.299,8983.0,15.0,0.5155,7.0,0.2405,5.0,42.0,1.4433,13638,9801.0,336.8041,0.250995,11675.0,,,282.0,262.0,20.0,12.0,0.0,9.6907,3612.0,3392.0,85.0,3277.0,2939.0,73.0,335.0,453.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,5523.0,5753.0,140.0,5263.0,5579.0,134.0,260.0,174.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,8319.0,8358.0,195.0,7402.0,7639.0,185.0,917.0,719.0,10.0,3.0,3.0,1.0,1.0,0.0,0.0,10336.0,10408.0,243.0,9408.0,9776.0,236.0,928.0,632.0,7.0,3.0,5.0,1.0,1.0,1.0,0.0
ESPORTSTMNT03/1826017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1826017?gameHash=e1102229a6ffe4e2,LEC,2021,Spring,1,2021-04-10 16:55:46,3.0,11.06,10,Red,sup,Trymbi,oe:player:8b73af38e98bccab6f86930c75a9450,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,0.0,Rell,Seraphine,Senna,Tristana,Alistar,Nautilus,,,,,,1746,1,3,1,12,23,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7904,0.9622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6637.0,228.0756,0.104126,376.6667,514.6392,771.0,39.0,1.3402,7.0,0.2405,14.0,66.0,2.268,7956,4119.0,141.5464,0.105478,6310.0,,,30.0,30.0,0.0,0.0,0.0,1.0309,2103.0,2121.0,12.0,2131.0,2417.0,16.0,-28.0,-296.0,-4.0,0.0,1.0,0.0,0.0,1.0,2.0,2972.0,2926.0,17.0,3269.0,3459.0,26.0,-297.0,-533.0,-9.0,0.0,1.0,0.0,0.0,1.0,2.0,4572.0,5067.0,25.0,4571.0,4635.0,34.0,1.0,432.0,-9.0,1.0,4.0,0.0,0.0,1.0,4.0,5592.0,6246.0,26.0,5830.0,6534.0,41.0,-238.0,-288.0,-15.0,1.0,5.0,1.0,1.0,1.0,5.0
ESPORTSTMNT03/1826017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1826017?gameHash=e1102229a6ffe4e2,LEC,2021,Spring,1,2021-04-10 16:55:46,3.0,11.06,100,Blue,team,,,G2 Esports,oe:team:7d6673d3a9d00363c6bebc1a630da6e,1.0,,Jinx,Hecarim,Thresh,Kalista,Kai'Sa,Udyr,Jhin,Syndra,Gragas,Gnar,1746,0,5,23,7,5,23,0.0,0.0,0.0,0.0,0.0,,,,0.1718,0.9622,0.0,1.0,3.0,,,1.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,2.0,0.0,,,0.0,0.0,1.0,,,1.0,3.0,8.0,1.0,1.0,,,0.0,1.0,38925.0,1337.6289,,3086.8729,2402.2337,4143.0,83.0,2.8522,36.0,1.2371,37.0,204.0,7.0103,46218,27031.0,928.9003,,44730.0,-0.130212,-1.79,,766.0,201.0,130.0,19.0,33.2302,14887.0,18179.0,317.0,15819.0,18386.0,328.0,-932.0,-207.0,-11.0,2.0,1.0,3.0,3.0,3.0,2.0,23178.0,29340.0,529.0,23949.0,29808.0,539.0,-771.0,-468.0,-10.0,2.0,1.0,3.0,3.0,3.0,2.0,32285.0,39847.0,708.0,34996.0,43188.0,722.0,-2711.0,-3341.0,-14.0,3.0,2.0,9.0,9.0,16.0,3.0,40582.0,50497.0,892.0,43825.0,54104.0,896.0,-3243.0,-3607.0,-4.0,4.0,5.0,11.0,11.0,21.0,4.0
ESPORTSTMNT03/1826017,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT03/1826017?gameHash=e1102229a6ffe4e2,LEC,2021,Spring,1,2021-04-10 16:55:46,3.0,11.06,200,Red,team,,,Rogue,oe:team:cd62e47544f14f1d239afa659b9d243,0.0,,Seraphine,Senna,Tristana,Alistar,Nautilus,Lillia,Lucian,Rell,Ashe,Nocturne,1746,1,23,5,48,23,5,2.0,0.0,0.0,0.0,1.0,,,,0.7904,0.9622,1.0,3.0,1.0,,,0.0,0.0,2.0,1.0,,,,0.0,0.0,0.0,0.0,2.0,,,1.0,1.0,0.0,,,0.0,8.0,3.0,0.0,0.0,,,1.0,0.0,63740.0,2190.378,,2734.9828,1917.1478,19448.0,86.0,2.9553,39.0,1.3402,32.0,204.0,7.0103,58234,39047.0,1341.8213,,50960.0,0.130212,1.79,,798.0,218.0,133.0,32.0,34.9141,15819.0,18386.0,328.0,14887.0,18179.0,317.0,932.0,207.0,11.0,3.0,3.0,2.0,2.0,1.0,3.0,23949.0,29808.0,539.0,23178.0,29340.0,529.0,771.0,468.0,10.0,3.0,3.0,2.0,2.0,1.0,3.0,34996.0,43188.0,722.0,32285.0,39847.0,708.0,2711.0,3341.0,14.0,9.0,16.0,3.0,3.0,2.0,9.0,43825.0,54104.0,896.0,40582.0,50497.0,892.0,3243.0,3607.0,4.0,11.0,21.0,4.0,4.0,5.0,11.0
