playoffs,side,teamname,team_wr,champ_top,champ_jng,champ_mid,champ_bot,champ_sup,wr_champ_top,wr_champ_jng,wr_champ_mid,wr_champ_bot,wr_champ_sup,firstdragon,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,wr_top,wr_jng,wr_mid,wr_bot,wr_sup,comp_early_power,result
0,Red,GiantX,0.5,Aatrox,Xin Zhao,Akali,Seraphine,Senna,0.4065,0.5583,0.7112,0.6648,0.6133,1.0,953.0,324.0,24.0,1.0,3.0,1.0,0.3332,0.3355,0.5,0.3322,0.5,-59.2397,1
0,Blue,KOI,0.3487,Kennen,Rell,Corki,Kalista,Renata Glasc,0.5529,0.4919,0.4758,0.4348,0.6682,1.0,-692.0,-322.0,11.0,1.0,1.0,5.0,0.5,0.3737,0.5,0.5,0.5,1138.8905,0
0,Red,Team BDS,0.5675,Renekton,Vi,Neeko,Varus,Blitzcrank,0.4847,0.4301,0.5373,0.6099,0.5,0.0,692.0,322.0,-11.0,5.0,9.0,1.0,0.5713,0.5679,0.5675,0.5,0.5677,254.9306,1
0,Blue,Rogue,0.5354,K'Sante,Maokai,Tristana,Varus,Heimerdinger,0.5774,0.5653,0.5819,0.6471,0.3718,0.0,-1736.0,-196.0,-3.0,5.0,5.0,7.0,0.2798,0.2802,0.2809,0.2809,0.5,818.6847,0
0,Red,Fnatic,0.5106,Gwen,Vi,Orianna,Kalista,Neeko,0.6001,0.4844,0.3921,0.3934,0.5849,1.0,1736.0,196.0,3.0,7.0,13.0,5.0,0.5409,0.5106,0.5106,0.5118,0.5,-31.4179,1
0,Blue,G2 Esports,0.7607,K'Sante,Lillia,Tristana,Varus,Nautilus,0.5224,0.4607,0.5265,0.5854,0.5572,1.0,2053.0,2285.0,62.0,3.0,4.0,3.0,0.7607,0.7607,0.7607,0.7606,0.7606,506.9013,1
0,Red,Team Heretics,0.5734,Poppy,Xin Zhao,Azir,Jhin,Braum,0.7029,0.6004,0.4398,0.4764,0.5621,0.0,-2053.0,-2285.0,-62.0,3.0,3.0,3.0,0.5811,0.5737,0.4068,0.5982,0.4071,-1009.6855,0
0,Blue,GiantX,0.5,Kennen,Rell,Yone,Draven,Blitzcrank,0.4997,0.4451,0.6173,0.7356,0.5,0.0,844.0,-1410.0,27.0,2.0,5.0,3.0,0.3967,0.4003,0.5,0.3958,0.5,1841.3694,0
0,Red,SK Gaming,0.4285,Renekton,Maokai,Azir,Kalista,Alistar,0.5338,0.5115,0.3979,0.4512,0.4385,1.0,-844.0,1410.0,-27.0,3.0,7.0,2.0,0.4283,0.5,0.4517,0.4286,0.4286,57.8477,1
0,Blue,Karmine Corp,0.5,Rumble,Lillia,Tristana,Varus,Rell,0.3063,0.5122,0.5716,0.6249,0.4027,0.0,77.0,-2374.0,6.0,3.0,4.0,5.0,0.5,0.1971,0.5,0.1521,0.2006,1056.4396,0
0,Red,Team Vitality,0.2426,K'Sante,Maokai,Ahri,Xayah,Rakan,0.5679,0.558,0.4476,0.5003,0.2849,1.0,-77.0,2374.0,-6.0,5.0,12.0,3.0,0.2416,0.5,0.4016,0.3123,0.3123,-1040.9903,1
0,Blue,SK Gaming,0.4829,Rumble,Rell,Tristana,Lucian,Milio,0.2769,0.3643,0.5172,0.2027,0.5663,0.0,680.0,-1954.0,29.0,5.0,9.0,6.0,0.4828,0.5,0.5039,0.4832,0.4832,408.1694,0
0,Red,Team BDS,0.6087,K'Sante,Xin Zhao,Neeko,Varus,Blitzcrank,0.6091,0.5432,0.6272,0.5654,0.5149,1.0,-680.0,1954.0,-29.0,6.0,15.0,5.0,0.6121,0.6091,0.6087,0.5,0.6088,-26.6996,1
0,Blue,Fnatic,0.5572,K'Sante,Xin Zhao,Hwei,Kalista,Renata Glasc,0.6463,0.5867,0.5,0.5034,0.6044,0.0,1115.0,1719.0,29.0,1.0,1.0,2.0,0.585,0.5572,0.5572,0.5587,0.5,-131.2622,1
0,Red,GiantX,0.5,Udyr,Maokai,Tristana,Varus,Ashe,0.356,0.6001,0.4679,0.6068,0.4496,1.0,-1115.0,-1719.0,-29.0,2.0,2.0,1.0,0.3589,0.3614,0.5,0.3581,0.5,326.1824,0
0,Blue,KOI,0.3155,K'Sante,Viego,Akali,Aphelios,Blitzcrank,0.68,0.4294,0.7387,0.529,0.5676,1.0,3450.0,1351.0,-18.0,8.0,18.0,2.0,0.5,0.3381,0.5,0.5,0.5,528.3364,1
0,Red,Rogue,0.4844,Aatrox,Vi,Twisted Fate,Lucian,Milio,0.4633,0.5335,0.6148,0.1834,0.5076,0.0,-3450.0,-1351.0,18.0,2.0,6.0,8.0,0.2532,0.2535,0.2541,0.2541,0.5,-513.2368,0
0,Blue,Team Vitality,0.3148,K'Sante,Maokai,Corki,Nilah,Senna,0.7105,0.5429,0.43,0.5,0.6505,1.0,-475.0,2469.0,-50.0,1.0,3.0,0.0,0.3143,0.5,0.4586,0.3778,0.3778,112.4908,1
0,Red,G2 Esports,0.7835,Yone,Vi,Tristana,Seraphine,Sona,0.5538,0.4827,0.4234,0.6996,0.5,0.0,475.0,-2469.0,50.0,0.0,0.0,1.0,0.7835,0.7835,0.7835,0.7834,0.7834,450.2863,0
0,Blue,Team Heretics,0.5184,K'Sante,Jarvan IV,Azir,Draven,Milio,0.738,0.3267,0.4552,0.6648,0.4554,1.0,1123.0,361.0,-7.0,1.0,3.0,0.0,0.5257,0.5191,0.368,0.5412,0.3683,124.5566,1
0,Red,Karmine Corp,0.5,Sion,Lillia,Corki,Aphelios,Lulu,0.6559,0.4633,0.4848,0.5739,0.5692,0.0,-1123.0,-361.0,7.0,0.0,0.0,1.0,0.5,0.1782,0.5,0.1376,0.1815,405.8873,0
0,Blue,Team BDS,0.6459,K'Sante,Vi,Azir,Jhin,Rell,0.763,0.4367,0.5071,0.4309,0.3296,0.0,-368.0,1338.0,-20.0,4.0,9.0,4.0,0.6491,0.6463,0.6459,0.5,0.6461,-987.8097,1
0,Red,Team Heretics,0.5646,Rumble,Trundle,Tristana,Varus,Nautilus,0.2503,0.4591,0.383,0.549,0.5994,1.0,368.0,-1338.0,20.0,4.0,7.0,4.0,0.5709,0.5649,0.4282,0.5849,0.4285,650.9681,0
0,Blue,SK Gaming,0.437,Renekton,Maokai,Orianna,Lucian,Nami,0.5782,0.5865,0.45,0.1659,0.2038,1.0,2888.0,1544.0,49.0,2.0,2.0,1.0,0.4368,0.5,0.4559,0.437,0.437,-804.5491,1
0,Red,Team Vitality,0.38,Aatrox,Vi,Corki,Aphelios,Milio,0.419,0.4903,0.4382,0.5192,0.511,0.0,-2888.0,-1544.0,-49.0,1.0,2.0,2.0,0.38,0.5,0.5101,0.437,0.437,97.822,0
0,Blue,KOI,0.3807,Varus,Ivern,Azir,Xayah,Rakan,0.4967,0.6273,0.554,0.5479,0.353,0.0,275.0,-1575.0,-16.0,6.0,7.0,6.0,0.5,0.4012,0.5,0.5,0.5,-827.6387,1
0,Red,Fnatic,0.5994,K'Sante,Vi,Corki,Aphelios,Rell,0.7856,0.4436,0.3961,0.4698,0.3935,1.0,-275.0,1575.0,16.0,6.0,9.0,6.0,0.6248,0.5994,0.5994,0.6011,0.5,-302.621,0
0,Blue,G2 Esports,0.7089,K'Sante,Maokai,LeBlanc,Kalista,Neeko,0.7107,0.6259,0.7445,0.5507,0.665,1.0,-404.0,480.0,26.0,2.0,3.0,6.0,0.7089,0.7089,0.7089,0.7088,0.7088,477.9164,1
0,Red,GiantX,0.5,Gwen,Sejuani,Azir,Xayah,Rakan,0.6382,0.2819,0.5965,0.5909,0.4147,0.0,404.0,-480.0,-26.0,6.0,11.0,2.0,0.3247,0.3263,0.5,0.324,0.5,-768.0363,0
0,Blue,Rogue,0.4383,Gnar,Rell,Corki,Senna,Nautilus,0.6072,0.356,0.3581,0.6841,0.5423,0.0,-136.0,212.0,2.0,0.0,0.0,2.0,0.2291,0.2293,0.2299,0.2299,0.5,258.9595,1
0,Red,Karmine Corp,0.5,K'Sante,Brand,Akali,Miss Fortune,Maokai,0.7383,0.5,0.7636,0.5,0.6615,1.0,136.0,-212.0,-2.0,2.0,5.0,0.0,0.5,0.1611,0.5,0.1245,0.1642,-109.5101,0
0,Blue,Team Heretics,0.5105,Udyr,Lee Sin,Akali,Kalista,Hwei,0.3219,0.3906,0.6908,0.5935,0.5,0.0,240.0,-637.0,-19.0,7.0,11.0,7.0,0.5165,0.5111,0.3874,0.5292,0.3877,564.2583,0
0,Red,Team Vitality,0.3438,Gnar,Rell,Kai'Sa,Varus,Renata Glasc,0.6446,0.4173,0.5018,0.5447,0.6422,1.0,-240.0,637.0,19.0,7.0,11.0,7.0,0.3436,0.5,0.4616,0.3954,0.3954,-66.582,1
0,Blue,Rogue,0.4918,K'Sante,Jarvan IV,Corki,Kalista,Blitzcrank,0.668,0.3908,0.4197,0.537,0.6139,0.0,774.0,-131.0,-26.0,4.0,9.0,2.0,0.3025,0.3027,0.3033,0.3033,0.5,385.3768,0
0,Red,Team BDS,0.6797,Garen,Xin Zhao,Orianna,Ashe,Alistar,0.5,0.6261,0.5024,0.4067,0.492,1.0,-774.0,131.0,26.0,2.0,1.0,4.0,0.6825,0.68,0.6797,0.5,0.6798,-392.694,1
0,Blue,Fnatic,0.5423,Jax,Vi,Corki,Lucian,Milio,0.3339,0.4014,0.3795,0.2453,0.4592,0.0,-2780.0,-1812.0,-90.0,4.0,6.0,6.0,0.5649,0.5423,0.5423,0.5434,0.5,-167.9069,0
0,Red,G2 Esports,0.7366,Vladimir,Xin Zhao,Akali,Varus,Nautilus,0.5,0.6617,0.625,0.588,0.5859,1.0,2780.0,1812.0,90.0,6.0,11.0,4.0,0.7366,0.7366,0.7366,0.7365,0.7365,79.4588,1
0,Blue,GiantX,0.5,Rumble,Xin Zhao,LeBlanc,Nilah,Alistar,0.2263,0.6939,0.7689,0.5,0.5404,1.0,-1221.0,-557.0,-43.0,4.0,6.0,4.0,0.2938,0.2947,0.5,0.2932,0.5,783.8927,1
0,Red,KOI,0.4397,Fiddlesticks,Nocturne,Neeko,Kai'Sa,Rakan,0.5,0.2802,0.6988,0.5492,0.3752,0.0,1221.0,557.0,43.0,4.0,8.0,4.0,0.5,0.4582,0.5,0.5,0.5,-109.3162,0
0,Blue,Karmine Corp,0.5,Rumble,Xin Zhao,Neeko,Xayah,Rakan,0.3004,0.7231,0.6288,0.5347,0.3394,0.0,1459.0,1694.0,22.0,6.0,4.0,3.0,0.5,0.1456,0.5,0.1127,0.1485,-129.3385,1
0,Red,SK Gaming,0.4906,Aatrox,Rell,Corki,Varus,Nautilus,0.3789,0.4728,0.3431,0.6273,0.6253,1.0,-1459.0,-1694.0,-22.0,3.0,4.0,6.0,0.4904,0.5,0.5077,0.4908,0.4908,-55.1275,0
0,Blue,GiantX,0.5,Gnar,Maokai,Azir,Ashe,Alistar,0.6785,0.5985,0.5397,0.4633,0.5842,0.0,-1979.0,-523.0,-32.0,3.0,5.0,5.0,0.361,0.3629,0.5,0.3605,0.5,-472.4973,1
0,Red,Rogue,0.445,Jayce,Rell,LeBlanc,Zeri,Rakan,0.357,0.4278,0.7909,0.4824,0.4023,1.0,1979.0,523.0,32.0,5.0,11.0,3.0,0.2737,0.2739,0.2744,0.2744,0.5,638.6555,0
0,Blue,Team BDS,0.7102,Renekton,Vi,Neeko,Ashe,Renata Glasc,0.6184,0.3632,0.6658,0.5146,0.6763,1.0,-1161.0,-2116.0,-66.0,3.0,6.0,2.0,0.7127,0.7105,0.7102,0.5,0.7103,-444.7097,0
0,Red,Karmine Corp,0.5,Olaf,Maokai,Azir,Kalista,Bard,0.5803,0.6367,0.5835,0.4858,0.5,0.0,1161.0,2116.0,66.0,2.0,2.0,3.0,0.5,0.2275,0.5,0.1972,0.2297,442.4147,1
0,Blue,Fnatic,0.4906,Rumble,Vi,Corki,Kalista,Blitzcrank,0.3674,0.3286,0.3103,0.5348,0.5489,1.0,3274.0,2311.0,26.0,5.0,8.0,3.0,0.5108,0.4906,0.4906,0.4913,0.5,1020.2274,1
0,Red,Team Heretics,0.4616,Udyr,Jarvan IV,Azir,Varus,Nautilus,0.2911,0.3536,0.6232,0.5675,0.5658,0.0,-3274.0,-2311.0,-26.0,3.0,9.0,5.0,0.4673,0.4624,0.3505,0.4788,0.3507,-415.0261,0
0,Blue,SK Gaming,0.4439,Jax,Xin Zhao,Azir,Xayah,Rakan,0.302,0.7494,0.5639,0.579,0.364,0.0,-3737.0,-1686.0,-16.0,2.0,3.0,7.0,0.4437,0.5,0.4594,0.4439,0.4439,-757.9117,0
0,Red,G2 Esports,0.7617,K'Sante,Lillia,LeBlanc,Aphelios,Renata Glasc,0.6044,0.4191,0.7156,0.4251,0.6118,1.0,3737.0,1686.0,16.0,7.0,12.0,2.0,0.7617,0.7617,0.7617,0.7616,0.7616,353.179,1
0,Blue,Team Vitality,0.4063,K'Sante,Brand,Orianna,Varus,Pyke,0.642,0.5,0.5498,0.5135,0.4139,1.0,3659.0,4591.0,78.0,10.0,14.0,6.0,0.4064,0.5,0.5128,0.453,0.453,-320.9426,0
0,Red,KOI,0.3978,Gnar,Xin Zhao,Azir,Xayah,Blitzcrank,0.7091,0.6781,0.5102,0.5238,0.5962,0.0,-3659.0,-4591.0,-78.0,6.0,5.0,10.0,0.5,0.4146,0.5,0.5,0.5,-461.6639,1
1,Blue,Team BDS,0.6425,Rumble,Xin Zhao,Orianna,Varus,Nautilus,0.428,0.7087,0.4974,0.4646,0.5119,0.0,3098.0,1733.0,44.0,5.0,11.0,2.0,0.6449,0.6428,0.6425,0.5,0.6427,10.0244,1
1,Red,Team Heretics,0.4174,Udyr,Maokai,Ezreal,Kalista,Bard,0.2633,0.6713,0.3894,0.5791,0.5,1.0,-3098.0,-1733.0,-44.0,2.0,2.0,5.0,0.4228,0.4184,0.3171,0.4332,0.3173,-77.1743,0
1,Blue,Team BDS,0.6766,Garen,Poppy,Orianna,Varus,Nautilus,0.5,0.6358,0.5453,0.5156,0.5584,0.0,-3.0,-280.0,12.0,4.0,6.0,5.0,0.6787,0.6769,0.6766,0.5,0.6767,-452.4299,1
1,Red,Team Heretics,0.3775,K'Sante,Vi,Neeko,Kalista,Blitzcrank,0.5809,0.3925,0.5997,0.524,0.638,1.0,3.0,280.0,-12.0,5.0,9.0,4.0,0.3826,0.3785,0.2869,0.3919,0.2871,-136.296,0
1,Blue,G2 Esports,0.7844,Yasuo,Rell,Hwei,Senna,Maokai,0.6261,0.3871,0.5,0.7144,0.6074,0.0,-809.0,-934.0,-7.0,2.0,5.0,4.0,0.7844,0.7844,0.7844,0.7843,0.7843,-247.79,1
1,Red,GiantX,0.5,Gnar,Xin Zhao,Ahri,Ezreal,Yuumi,0.7368,0.7365,0.5002,0.3523,0.3871,1.0,809.0,934.0,7.0,4.0,6.0,2.0,0.4219,0.4244,0.5,0.4214,0.5,-436.3202,0
1,Blue,G2 Esports,0.8049,Zac,Vi,Azir,Senna,Maokai,0.5,0.3551,0.5568,0.7418,0.6448,1.0,8624.0,4822.0,102.0,11.0,20.0,2.0,0.8049,0.8049,0.8049,0.8049,0.8049,-168.573,1
1,Red,GiantX,0.5,Aatrox,Xin Zhao,Sylas,Ezreal,Yuumi,0.3427,0.6663,0.3336,0.3187,0.3502,0.0,-8624.0,-4822.0,-102.0,2.0,2.0,11.0,0.3817,0.3835,0.5,0.3813,0.5,-648.44,0
1,Blue,SK Gaming,0.4016,Ornn,Jarvan IV,Hwei,Lucian,Nami,0.3669,0.3199,0.5,0.222,0.2797,0.0,-5563.0,-3619.0,-100.0,5.0,6.0,9.0,0.4015,0.5,0.4156,0.4016,0.4016,-1167.9273,0
1,Red,Team Vitality,0.3676,K'Sante,Brand,Yone,Varus,Ashe,0.5256,0.5,0.4973,0.5617,0.4655,1.0,5563.0,3619.0,100.0,9.0,17.0,5.0,0.3675,0.5,0.464,0.4098,0.4099,264.9223,1
1,Blue,Team Vitality,0.4279,K'Sante,Brand,Lee Sin,Kalista,Leona,0.5708,0.5,0.3534,0.4741,0.5624,0.0,495.0,488.0,-5.0,8.0,14.0,7.0,0.428,0.5,0.515,0.466,0.4661,413.0993,1
1,Red,SK Gaming,0.3633,Akali,Maokai,Lucian,Varus,Renata Glasc,0.6607,0.6786,0.2008,0.6034,0.6488,1.0,-495.0,-488.0,5.0,7.0,7.0,8.0,0.3632,0.5,0.376,0.3632,0.3632,157.3449,0
1,Blue,KOI,0.4552,Zac,Bel'Veth,Akali,Kalista,Blitzcrank,0.5,0.5,0.5978,0.5242,0.5724,0.0,-3060.0,-2750.0,-67.0,4.0,13.0,7.0,0.5,0.4703,0.5,0.5,0.5,413.018,0
1,Red,Fnatic,0.5391,Darius,Brand,Tristana,Varus,Nautilus,0.6586,0.5,0.3466,0.546,0.6004,1.0,3060.0,2750.0,67.0,7.0,14.0,4.0,0.5576,0.5391,0.5392,0.5401,0.5,367.9599,1
1,Blue,KOI,0.4118,Jayce,Brand,Ezreal,Xayah,Rakan,0.323,0.5,0.2884,0.5692,0.3294,0.0,-711.0,-732.0,-20.0,5.0,9.0,2.0,0.5,0.4255,0.5,0.5,0.5,-710.3022,0
1,Red,Fnatic,0.583,Yone,Rell,Corki,Varus,Renata Glasc,0.5482,0.4454,0.3763,0.5892,0.587,1.0,711.0,732.0,20.0,2.0,3.0,5.0,0.6,0.583,0.583,0.5841,0.5,770.8461,1
1,Blue,Team BDS,0.7074,K'Sante,Maokai,Azir,Aphelios,Blitzcrank,0.6116,0.614,0.599,0.4798,0.514,0.0,343.0,-35.0,-20.0,7.0,17.0,3.0,0.7093,0.7077,0.7074,0.5,0.7075,-100.2186,1
1,Red,Team Vitality,0.4823,Karma,Xin Zhao,Akali,Jinx,Nautilus,0.4646,0.6029,0.5409,0.4398,0.6385,1.0,-343.0,35.0,20.0,3.0,3.0,7.0,0.4827,0.5,0.5612,0.5169,0.5169,-626.2795,0
1,Blue,Team Vitality,0.4364,K'Sante,Viego,Akali,Varus,Ashe,0.6486,0.4838,0.4894,0.6283,0.5165,1.0,302.0,-152.0,16.0,3.0,5.0,4.0,0.4366,0.5,0.5078,0.4677,0.4677,557.3444,0
1,Red,Team BDS,0.7353,Darius,Xin Zhao,Azir,Jhin,Nautilus,0.6956,0.5454,0.6372,0.4852,0.5777,0.0,-302.0,152.0,-16.0,4.0,6.0,3.0,0.737,0.7355,0.7352,0.5,0.7353,-609.1212,1
1,Blue,G2 Esports,0.8235,Zac,Maokai,LeBlanc,Lucian,Nami,0.5,0.6507,0.7427,0.1817,0.253,0.0,3212.0,1448.0,23.0,7.0,16.0,2.0,0.8235,0.8235,0.8235,0.8234,0.8235,129.9106,1
1,Red,Fnatic,0.6228,Poppy,Xin Zhao,Azir,Senna,Nautilus,0.6705,0.5887,0.6718,0.7666,0.6179,1.0,-3212.0,-1448.0,-23.0,2.0,4.0,7.0,0.6382,0.6228,0.6228,0.6239,0.5,-573.0504,0
1,Blue,Fnatic,0.5634,Gragas,Jax,Orianna,Varus,Nautilus,0.2983,0.2733,0.5886,0.5685,0.5591,1.0,3616.0,2942.0,63.0,6.0,9.0,2.0,0.5772,0.5634,0.5634,0.5642,0.5,-236.2364,1
1,Red,G2 Esports,0.8403,Poppy,Xin Zhao,Azir,Aphelios,Milio,0.6066,0.5327,0.6078,0.5293,0.4129,0.0,-3616.0,-2942.0,-63.0,2.0,3.0,6.0,0.8403,0.8403,0.8403,0.8403,0.8403,-782.2269,0
1,Blue,G2 Esports,0.7603,Zac,Vi,Hwei,Kalista,Braum,0.5,0.4166,0.5,0.4742,0.5086,0.0,-1283.0,-888.0,-22.0,5.0,8.0,5.0,0.7603,0.7603,0.7603,0.7602,0.7602,505.4201,1
1,Red,Fnatic,0.605,Karma,Poppy,Azir,Varus,Blitzcrank,0.4201,0.5488,0.5499,0.6096,0.5633,1.0,1283.0,888.0,22.0,5.0,10.0,5.0,0.6176,0.605,0.605,0.6059,0.5,-254.4647,0
1,Blue,SK Gaming,0.3287,Zac,Xin Zhao,Sylas,Kalista,Nautilus,0.5,0.4819,0.3018,0.5243,0.601,1.0,2975.0,2991.0,54.0,5.0,9.0,3.0,0.3286,0.5,0.3402,0.3286,0.3286,-537.7163,0
1,Red,Team Heretics,0.3414,K'Sante,Maokai,Azir,Varus,Braum,0.5868,0.684,0.4975,0.5515,0.5554,0.0,-2975.0,-2991.0,-54.0,3.0,4.0,5.0,0.3461,0.3425,0.2596,0.3546,0.2598,208.6881,1
1,Blue,SK Gaming,0.2974,Gnar,Maokai,Taliyah,Kalista,Rakan,0.6666,0.7141,0.4543,0.4744,0.298,1.0,3256.0,2898.0,33.0,4.0,7.0,2.0,0.2973,0.5,0.3078,0.2972,0.2972,-553.559,1
1,Red,Team Heretics,0.4043,K'Sante,Xin Zhao,Azir,Varus,Milio,0.6262,0.436,0.5454,0.5942,0.3715,0.0,-3256.0,-2898.0,-33.0,2.0,6.0,4.0,0.4084,0.4051,0.3301,0.4161,0.3303,-419.1541,0
1,Blue,Team Heretics,0.3657,Gnar,Vi,Hwei,Kalista,Nautilus,0.6984,0.4721,0.5,0.5244,0.5438,0.0,-2886.0,-1490.0,-33.0,2.0,4.0,3.0,0.3695,0.3665,0.2987,0.3764,0.2988,573.43,0
1,Red,SK Gaming,0.3643,Malphite,Poppy,Azir,Draven,Rell,0.4002,0.4965,0.4934,0.697,0.4983,1.0,2886.0,1490.0,33.0,3.0,5.0,2.0,0.3643,0.5,0.3738,0.3643,0.3643,-987.7469,1
1,Blue,KOI,0.3726,Gwen,Vi,Karma,Senna,Nautilus,0.5774,0.4272,0.3798,0.6931,0.492,1.0,3049.0,1301.0,31.0,4.0,11.0,0.0,0.5,0.385,0.5,0.5,0.5,45.9945,1
1,Red,GiantX,0.5,K'Sante,Sejuani,Azir,Miss Fortune,Alistar,0.5666,0.255,0.5417,0.5,0.6238,0.0,-3049.0,-1301.0,-31.0,0.0,0.0,4.0,0.3454,0.3466,0.5,0.3449,0.5,-697.248,0
1,Blue,KOI,0.4323,Akali,Sejuani,Tristana,Senna,Braum,0.4427,0.2307,0.4088,0.7225,0.5977,1.0,3280.0,3096.0,36.0,6.0,15.0,3.0,0.5,0.4436,0.5,0.5,0.5,348.7071,1
1,Red,GiantX,0.5,Rumble,Rell,Jayce,Jhin,Nautilus,0.4827,0.546,0.2922,0.5343,0.5404,0.0,-3280.0,-3096.0,-36.0,3.0,10.0,6.0,0.3125,0.3132,0.5,0.3121,0.5,212.1278,0
1,Blue,G2 Esports,0.7831,Twisted Fate,Vi,Azir,Kalista,Taric,0.5563,0.4817,0.4901,0.4745,0.5,0.0,201.0,816.0,2.0,1.0,4.0,3.0,0.7831,0.7831,0.7831,0.7831,0.7831,-139.9434,1
1,Red,Team BDS,0.7605,Rumble,Poppy,Orianna,Varus,Rell,0.4365,0.5445,0.6278,0.5376,0.494,1.0,-201.0,-816.0,-2.0,3.0,7.0,1.0,0.762,0.7607,0.7605,0.5,0.7605,-31.6144,0
1,Blue,Team BDS,0.688,Gnar,Xin Zhao,Orianna,Varus,Blitzcrank,0.6319,0.3945,0.568,0.4864,0.5065,1.0,347.0,-110.0,-31.0,4.0,6.0,3.0,0.6894,0.6882,0.688,0.5,0.6881,192.301,0
1,Red,G2 Esports,0.8038,Yasuo,Lillia,K'Sante,Kalista,Braum,0.6661,0.4745,0.5126,0.5245,0.6361,0.0,-347.0,110.0,31.0,3.0,8.0,4.0,0.8038,0.8038,0.8038,0.8037,0.8037,188.6672,1
1,Blue,G2 Esports,0.8224,K'Sante,Ivern,Hwei,Kalista,Leona,0.559,0.6654,0.5,0.5698,0.6041,0.0,2762.0,2682.0,2.0,9.0,16.0,4.0,0.8224,0.8225,0.8224,0.8224,0.8224,-384.2291,1
1,Red,Team BDS,0.6225,Jax,Brand,Azir,Varus,Nautilus,0.3425,0.5,0.5387,0.4401,0.4889,1.0,-2762.0,-2682.0,-2.0,4.0,6.0,9.0,0.6238,0.6227,0.6225,0.5,0.6226,118.6828,0
1,Blue,KOI,0.4864,Twisted Fate,Vi,Taliyah,Senna,Nautilus,0.5985,0.5311,0.5064,0.7491,0.4424,0.0,2144.0,1529.0,-11.0,9.0,16.0,6.0,0.5,0.4966,0.5,0.5,0.5,-103.6113,1
1,Red,Team Vitality,0.3948,Gwen,Rell,Akali,Varus,Sett,0.6177,0.447,0.4958,0.3982,0.6012,1.0,-2144.0,-1529.0,11.0,6.0,12.0,9.0,0.3949,0.5,0.4594,0.4231,0.4231,354.7685,0
1,Blue,KOI,0.5353,Jayce,Brand,Kai'Sa,Varus,Renata Glasc,0.2644,0.5,0.4969,0.3603,0.6263,0.0,-179.0,-821.0,-3.0,4.0,3.0,7.0,0.5,0.5445,0.5,0.5,0.5,694.5679,1
1,Red,Team Vitality,0.3572,Akshan,Rell,LeBlanc,Xayah,Rakan,0.5,0.4044,0.7672,0.515,0.3649,1.0,179.0,821.0,3.0,7.0,11.0,4.0,0.3572,0.5,0.4157,0.3828,0.3828,-524.799,0
1,Blue,SK Gaming,0.4249,K'Sante,Rell,Azir,Xayah,Rakan,0.601,0.3659,0.4874,0.4659,0.3301,0.0,-1814.0,-526.0,-33.0,3.0,5.0,4.0,0.4248,0.5,0.4334,0.4249,0.4249,-1250.6921,1
1,Red,Fnatic,0.5474,Aatrox,Vi,Hwei,Senna,Nautilus,0.3099,0.5757,0.5,0.7731,0.4955,1.0,1814.0,526.0,33.0,4.0,9.0,3.0,0.5586,0.5474,0.5474,0.548,0.5,-34.2918,0
1,Blue,Fnatic,0.4953,Zac,Xin Zhao,Karma,Ezreal,Ashe,0.5,0.3569,0.4392,0.2609,0.4672,1.0,1691.0,3737.0,23.0,3.0,8.0,1.0,0.5052,0.4953,0.4953,0.4956,0.5,-961.472,1
1,Red,SK Gaming,0.4796,Gnar,Rell,Azir,Senna,Nautilus,0.5717,0.4263,0.5362,0.6991,0.4483,0.0,-1691.0,-3737.0,-23.0,1.0,2.0,3.0,0.4796,0.5,0.4874,0.4797,0.4797,146.2095,0
1,Blue,SK Gaming,0.434,Rumble,Rell,Twisted Fate,Draven,Renata Glasc,0.3948,0.3857,0.6368,0.7261,0.662,0.0,3064.0,-59.0,-19.0,13.0,32.0,7.0,0.4339,0.5,0.4409,0.434,0.434,781.9507,0
1,Red,Fnatic,0.5433,Ornn,Vi,Corki,Ezreal,Ashe,0.3319,0.5209,0.4359,0.3313,0.518,1.0,-3064.0,59.0,19.0,7.0,15.0,13.0,0.5525,0.5433,0.5433,0.5438,0.5,-420.9023,1
1,Blue,KOI,0.5796,Akali,Xin Zhao,Karma,Senna,Braum,0.4486,0.4182,0.4929,0.6323,0.6707,0.0,5.0,-133.0,-24.0,4.0,7.0,3.0,0.5,0.5879,0.5,0.5,0.5,-178.6386,1
1,Red,Fnatic,0.5868,K'Sante,Brand,Orianna,Jinx,Nautilus,0.639,0.5,0.5139,0.3979,0.4056,1.0,-5.0,133.0,24.0,3.0,5.0,4.0,0.5952,0.5868,0.5868,0.5874,0.5,-174.0977,0
1,Blue,Fnatic,0.5309,K'Sante,Brand,Karma,Lucian,Milio,0.5782,0.5,0.5414,0.2596,0.3345,1.0,5864.0,3980.0,64.0,9.0,12.0,0.0,0.5384,0.5309,0.5309,0.5313,0.5,-323.197,1
1,Red,KOI,0.6196,Gwen,Maokai,Tristana,Aphelios,Blitzcrank,0.5588,0.7413,0.4651,0.4789,0.4557,0.0,-5864.0,-3980.0,-64.0,0.0,0.0,9.0,0.5,0.6271,0.5,0.5,0.5,509.6383,0
1,Blue,KOI,0.5606,Varus,Ivern,Gragas,Kai'Sa,Nautilus,0.4212,0.6993,0.3651,0.5448,0.367,1.0,1556.0,913.0,-15.0,11.0,26.0,4.0,0.5,0.5674,0.5,0.5,0.5,275.2298,1
